Mixture	Bcells	Monocytes	CD4Tcells	Unknown	CD8Tcells	NK
K31_GARD_BATCH_2	0.153380196555421	0.258703668759657	0.314008209749358	0.0823102426371675	0.145320731781862	0.046276950516534
K8_CTL_FC1_4	0.0677477801071596	0.0061085049957227	0.611086646985266	0.159094036379032	0.121214151350016	0.0347488801828032
K47_CTL_FC1_4	0.0641492147119169	0.237416430299279	0.314472082181281	0.178862749652848	0.205099523154675	0.0
K14_CTL_FC1_4	0.106563785214036	0.0264573234720442	0.623577541004444	0.130351557540664	0.112365068915411	0.0006847238534014
T120_CTL_FC1_4	0.0835010394055496	0.0918030614136225	0.457677638188068	0.0783114027062264	0.261735943474856	0.0269709148116776
T112_CTL_FC1_4	0.0172315464269624	0.0606444707873055	0.40712710464419	0.420897082336823	0.0940997958047184	0.0
T79_LPS_FC5	0.0851500990931778	0.335934118906957	0.379603474009801	0.0695757418952798	0.104843237515605	0.0248933285791803
T112_GARD_BATCH_2	0.0393833652211064	0.137777380470149	0.371662212665738	0.350411477815877	0.100765563827129	0.0
T101_LPS_FC1_4	0.128839335459184	0.26538510793634	0.185980963502886	0.0621788973134	0.267864853734975	0.0897508420532153
T46_GARD_BATCH_2	0.205801843313683	0.0156799338482974	0.425102711920214	0.176047140796527	0.172499615900697	0.0048687542205815
T69_LPS_FC5	0.140915046861853	0.258806442356155	0.252740237380338	0.0396193881393526	0.307918885262301	0.0
T70_LPS_FC1_4	0.0924901203100666	0.196972578222037	0.408106047252212	0.120849126641331	0.153239251795015	0.0283428757793373
K10_GARD_BATCH_2	0.112509172206204	0.139639261517217	0.432379030681638	0.019962348592954	0.258317369519319	0.0371928174826683
K37_CTL_FC1_4	0.0879059183398757	0.253028562249578	0.356508626762988	0.228176270436092	0.0691778337050557	0.0052027885064111
T5_CTL_FC5	0.0634829282395007	0.0322940754044803	0.666536969825516	0.152316759273683	0.0853692672568201	0.0
K53_LPS_FC1_4	0.107929172575008	0.279207163872421	0.537801933958233	0.0700590973728491	0.0017468530300457	0.003255779191443
T120_LPS_FC5	0.0756936070282321	0.122282753893427	0.502534022569423	0.0392951077365098	0.222569538469315	0.0376249703030931
K7_GARD_BATCH_2	0.0786581494361975	0.264445311292949	0.303437395862567	0.287321155704104	0.0661379877041822	0.0
K12_GARD_BATCH_2	0.0808255569258967	0.0514414348303909	0.663496159845974	0.124533503371412	0.0754811508453545	0.0042221941809713
T35_GARD_BATCH_2	0.122654605779856	0.045570158722633	0.468981239982583	0.251951032544919	0.110842962970008	0.0
K50_CTL_FC1_4	0.0728934578922772	0.0466317451142367	0.490619004063906	0.248178795112768	0.141676997816813	0.0
