	Bcells	Monocytes	CD4Tcells	Unknown	CD8Tcells	NK
X153_D0	0.168160650029877	0.092988141384241	0.0920407175103765	0.403370436481576	0.0122082797246686	0.231231774869261
X154_D0	0.177725172900237	0.0838542211431514	0.0840960985652357	0.404145973700277	0.0188011602618247	0.231377373429275
X155_D0	0.1732236962777	0.0819634748623286	0.0768440899268607	0.412818757836669	0.0137193604158411	0.2414306206806
X160_D0	0.17719809687007	0.0809803419898337	0.0828101165092846	0.400114706668611	0.0206199326111557	0.238276805351045
X161_D0	0.17166938178448	0.0889372890637928	0.0962402597502433	0.39718682866136	0.0132924917103072	0.232673749029816
X165_D0	0.170978515678257	0.0858872683524434	0.0874166136264732	0.406331431411579	0.0041299363216768	0.24525623460957
X167_D0	0.176557246158125	0.0831357530310249	0.0986726082090627	0.402560899654795	0.0074868999021964	0.231586593044796
X168_D0	0.173883892136733	0.0837374386371198	0.0885080320579087	0.408963795308311	0.0128433181404459	0.232063523719481
X169_D0	0.174639478868075	0.076061149768948	0.0833112647256133	0.4201836864467	0.0105258960037861	0.235278524186878
X170_D0	0.175435089152806	0.0723384204311199	0.0896220200009799	0.408288489583879	0.0111252472853229	0.243190733545892
X171_D0	0.166955807842483	0.0851268928577894	0.0848908002028121	0.411786591871801	0.013130798160645	0.23810910906447
X172_D0	0.176167524115727	0.0788872203465573	0.0914872375840165	0.405608259027169	0.010071145911969	0.237778613014562
X173_D0	0.170931480682283	0.0835332316866112	0.0966094877820513	0.402592697343915	0.0161128472132965	0.230220255291843
X174_D0	0.175055548198327	0.0820600977907859	0.0987882670649093	0.405383853310433	0.00622661323377	0.232485620401775
X175_D0	0.17246417225469	0.0803167696775201	0.0935921565993587	0.398123802709386	0.0127804366737023	0.242722662085343
X179_D0	0.173098560064152	0.0822072307901094	0.0826884450903249	0.405219788793445	0.0148163990591972	0.241969576202772
X181_D0	0.168193939261363	0.0795363348850809	0.0951318552061007	0.404011443222602	0.0166938820331664	0.236432545391686
X182_D0	0.175300311455089	0.0772916829116135	0.0921369711627326	0.40381647516809	0.0105321649869312	0.240922394315544
X183_D0	0.173100671103907	0.0773142012262278	0.0863598265455752	0.41004307896939	0.0113783182734282	0.241803903881472
X184_D0	0.175366729975797	0.0830936738114589	0.0868446131103563	0.401939864372386	0.0128850660840993	0.239870052645903
X186_D0	0.176667447958751	0.0768893678207516	0.0761099151986825	0.400834553186611	0.0168699537572023	0.252628762078001
X187_D0	0.176676813322756	0.0731477272267857	0.0818940176936231	0.402504792616459	0.0205580105518096	0.245218638588567
X189_D0	0.180891023785985	0.0803752466142159	0.0917109946655607	0.403945853870561	0.0059152350410831	0.237161646022594
X190_D0	0.179051587344268	0.0733867952491935	0.0866716069448052	0.407056228445777	0.0121106880906122	0.241723093925344
X191_D0	0.172557076817464	0.0824940999341097	0.0899068768651092	0.40561442564352	0.0140187678989421	0.235408752840856
X194_D0	0.173620466304615	0.0791329153781579	0.0891552341775212	0.410241857552732	0.0075129092646283	0.240336617322346
X195_D0	0.169536717867686	0.0829393712068906	0.0922904537087128	0.411510637041351	0.0111865951950623	0.232536224980298
X196_D0	0.179108259631901	0.075245856366548	0.0922713409852026	0.397807396566343	0.0108134842717594	0.244753662178247
X197_D0	0.177443619701047	0.0769396867678523	0.0872826390417938	0.409571219981964	0.0172240167557077	0.231538817751635
X199_D0	0.172180222423347	0.0789233608899405	0.0924070519073676	0.411102392469331	0.0114063078182263	0.233980664491787
X200_D0	0.174699099575613	0.0734918418886508	0.0969387373486688	0.40437727591605	0.0098178133443467	0.24067523192667
X201_D0	0.178956883643685	0.0700589204591925	0.0875768302006413	0.406463636782364	0.0195535713258009	0.237390157588317
X202_D0	0.174370607441069	0.0813821281521371	0.0869835983127521	0.404631198356507	0.0150233910924558	0.237609076645079
X203_D0	0.175700518058925	0.0701434912657057	0.0833047041453515	0.40893362409042	0.0167566192200964	0.245161043219502
X204_D0	0.176841696177147	0.0753909467215527	0.0892674423757727	0.399313816295908	0.0161900149551828	0.242996083474436
X205_D0	0.175919864947592	0.0818754666973019	0.0875867226896331	0.407377097661035	0.0087847118526592	0.238456136151779
X206_D0	0.176706084218338	0.0770091605498028	0.0949459094781431	0.406469171748066	0.0121293346920976	0.232740339313552
X208_D0	0.173299950746415	0.0755756771848007	0.087337198968897	0.409913336595376	0.0074360505565253	0.246437785947985
X209_D0	0.175353672866074	0.0800222271251899	0.0737884615522724	0.405198696197252	0.0226648133843118	0.2429721288749
X210_D0	0.173271401238499	0.0817287735738987	0.0935497053030095	0.404703863698479	0.01121405296593	0.235532203220184
X213_D0	0.172658882685054	0.0801933735486158	0.0855798348451402	0.412560127176432	0.0194762834776434	0.229531498267114
X214_D0	0.165814602368504	0.0855178973457748	0.0811619037018151	0.403164391549571	0.0168434483505069	0.247497756683828
X215_D0	0.170742841013817	0.0834220110485094	0.0941434268509823	0.404913813632154	0.0088142396410203	0.237963667813517
X217_D0	0.170311663098595	0.0768597299462117	0.0872564549689433	0.407437339980452	0.0143581700033737	0.243776642002423
X218_D0	0.174246514335756	0.0742812546421351	0.0895836552557656	0.405365148338963	0.0119348887056664	0.244588538721714
X219_D0	0.180388444455132	0.0771596885417919	0.0866986443183078	0.397447493601737	0.0137388482951184	0.244566880787913
X222_D0	0.171448633923586	0.0779933812099702	0.09079719962401	0.405520488928453	0.0096432917000061	0.244597004613975
X223_D0	0.172368224698347	0.0740446347435828	0.076466363862245	0.409921451131243	0.0205882750504557	0.246611050514127
X225_D0	0.174803986316947	0.076043278351592	0.0865727087846309	0.412258116549008	0.0136210628368211	0.236700847161001
X226_D0	0.177224372337263	0.079501398122549	0.0953506567396349	0.402174429721524	0.0051982213195829	0.240550921759446
X228_D0	0.174091292851407	0.0728185343185712	0.0917361470609602	0.397512907939209	0.0119194407046784	0.251921677125175
X230_D0	0.181014281921129	0.0770388846152767	0.0923130115224936	0.406139957799345	0.0066750927473561	0.2368187713944
X231_D0	0.17211566617841	0.0769809026885034	0.0799462011250235	0.413848329550105	0.0106438069767471	0.24646509348121
X232_D0	0.177072908687911	0.085347170723835	0.0836062489985462	0.411204136868618	0.0114137627792359	0.231355771941854
X233_D0	0.173069814734877	0.0631897841582062	0.0887810106532308	0.409339535996493	0.0130442705690101	0.252575583888183
X234_D0	0.172011767714263	0.0731239682242258	0.0877467411965904	0.406972144430447	0.0110709871567948	0.249074391277679
X236_D0	0.170868772527218	0.0706562905300793	0.0970127039899498	0.423930661344692	0.0067355451831856	0.230796026424875
X237_D0	0.175394012359794	0.0763597133613078	0.0921018613128263	0.415121341799339	0.0123461580772826	0.22867691308945
X238_D0	0.179709621669921	0.0777806592257937	0.0928575652252254	0.393518148035821	0.0158310119293853	0.240302993913854
X239_D0	0.179303238116575	0.079224483516982	0.0878110631651672	0.404320985593175	0.0111572119985311	0.23818301760957
X240_D0	0.172153697034573	0.0835896156397814	0.0916403714120412	0.402918243675433	0.0117042766397238	0.237993795598448
